cell	metric	cgi	historical_days_available	insufficient_history	activity_criteria	modulator_kpi	value_modulator_kpi	insufficient_rops	num_rops_available	timestamp	timespan	year	month	day
LA_LAGUNA_210016801_022	volte_traffic_er	2,1407E+14	null	false	true	lte_cell_availability_pct >= 99.5	6.780.902.777.777.770	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MORTERONA_EB_340001301_033	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	1.021.452.462.607.750	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MORTERONA_EB_340001301_033	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MORTERONA_EB_340001301_033	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	45	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MORTERONA_EB_340001301_033	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MORTERONA_EB_340001301_033	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	45	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MORTERONA_EB_340001301_033	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	0.7744444444444445	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
SAN_FERNANDO_FADRICA_110088602_010	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	1.451.053.516.307.990	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
SAN_FERNANDO_FADRICA_110088602_010	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	12.228.502.682.330.200	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
SAN_FERNANDO_FADRICA_110088602_010	pct_bcr	2,1407E+14	null	false	true	lte_rrc_attempts >= 20000	14001	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
SAN_FERNANDO_FADRICA_110088602_010	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	278	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
SAN_FERNANDO_FADRICA_110088602_010	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	2201	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
SAN_FERNANDO_FADRICA_110088602_010	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	278	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
SAN_FERNANDO_FADRICA_110088602_010	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	8.794.444.444.444.440	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BUEN_SUCESO_EB_240007501_020	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	9.031.558.891.793.390	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BUEN_SUCESO_EB_240007501_020	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	1.563.783.820.557.390	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BUEN_SUCESO_EB_240007501_020	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BUEN_SUCESO_EB_240007501_020	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	177	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BUEN_SUCESO_EB_240007501_020	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	1056	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BUEN_SUCESO_EB_240007501_020	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	177	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
BUEN_SUCESO_EB_240007501_020	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	6.722.777.777.777.770	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FERMOSELLE_490004901_031	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	17.415.501.059.991.000	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FERMOSELLE_490004901_031	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	3.235.573.986.011.090	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FERMOSELLE_490004901_031	pct_bcr	2,1407E+14	null	false	true	lte_erab_attempts >= 30000	24911	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FERMOSELLE_490004901_031	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	241	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FERMOSELLE_490004901_031	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	438	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FERMOSELLE_490004901_031	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	241	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FERMOSELLE_490004901_031	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	8.487.222.222.222.220	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AV_CUATRO_POSTES_RTV_050002101_011	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	17.966.208.252.020.700	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AV_CUATRO_POSTES_RTV_050002101_011	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	2.262.809.673.299.570	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AV_CUATRO_POSTES_RTV_050002101_011	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	0.21321961620469665	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AV_CUATRO_POSTES_RTV_050002101_011	pct_bcr_volte	2,1407E+14	null	false	true	pct_bcr_volte > 1	0.21321961620469665	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AV_CUATRO_POSTES_RTV_050002101_011	pct_nsa_data_bcr	2,1407E+14	null	false	true	pct_nsa_data_bcr >= 5	0.7711721817162065	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AV_CUATRO_POSTES_RTV_050002101_011	pct_volte_dcr	2,1407E+14	null	false	true	pct_bcr_volte > 1	0.21321961620469665	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
AV_CUATRO_POSTES_RTV_050002101_011	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	126.04	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
EFESO_410049602_030	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	1.887.782.662.288.990	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
EFESO_410049602_030	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	25.147.768.149.864.500	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
EFESO_410049602_030	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	0.17513134851138545	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
EFESO_410049602_030	pct_bcr_volte	2,1407E+14	null	false	true	pct_bcr_volte > 1	0.17513134851138545	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
EFESO_410049602_030	pct_nsa_data_bcr	2,1407E+14	null	false	true	pct_nsa_data_bcr >= 5	0.09290874038975216	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
EFESO_410049602_030	pct_volte_dcr	2,1407E+14	null	false	true	pct_bcr_volte > 1	0.17513134851138545	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
EFESO_410049602_030	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	7.165.055.555.555.550	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
HOSP_VIRGEN_VEGA_EB_370005302_031	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	11.570.543.781.072.100	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
HOSP_VIRGEN_VEGA_EB_370005302_031	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	14.223.534.611.654.200	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
HOSP_VIRGEN_VEGA_EB_370005302_031	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	0.3205128205128176	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
HOSP_VIRGEN_VEGA_EB_370005302_031	pct_bcr_volte	2,1407E+14	null	false	true	pct_bcr_volte > 1	0.3205128205128176	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
HOSP_VIRGEN_VEGA_EB_370005302_031	pct_nsa_data_bcr	2,1407E+14	null	false	true	pct_nsa_data_bcr >= 5	0.8911274699728744	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
HOSP_VIRGEN_VEGA_EB_370005302_031	pct_volte_dcr	2,1407E+14	null	false	true	pct_bcr_volte > 1	0.3205128205128176	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
HOSP_VIRGEN_VEGA_EB_370005302_031	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	4.592.583.333.333.330	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
COTORRITO_ER_370001601_031	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	5.036.925.007.126.850	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
COTORRITO_ER_370001601_031	pct_bcr	2,1407E+14	null	false	true	lte_rrc_attempts >= 20000	3912	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
COTORRITO_ER_370001601_031	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	15	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
COTORRITO_ER_370001601_031	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
COTORRITO_ER_370001601_031	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	15	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FORCADOS_EB_150001701_011	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	13.819.245.410.974.400	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FORCADOS_EB_150001701_011	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	11.235.955.056.179.700	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FORCADOS_EB_150001701_011	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	321	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FORCADOS_EB_150001701_011	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	1062	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FORCADOS_EB_150001701_011	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	321	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
FORCADOS_EB_150001701_011	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	13.01	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
JEREZ_CIRCUNVLCN_SUR_110181401_021	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	14.632.094.749.807.300	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
JEREZ_CIRCUNVLCN_SUR_110181401_021	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	2.995.728.090.370.790	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
JEREZ_CIRCUNVLCN_SUR_110181401_021	pct_bcr	2,1407E+14	null	false	true	lte_rrc_attempts >= 20000	4655	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
JEREZ_CIRCUNVLCN_SUR_110181401_021	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	36	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
JEREZ_CIRCUNVLCN_SUR_110181401_021	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	43	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
JEREZ_CIRCUNVLCN_SUR_110181401_021	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	36	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
JEREZ_CIRCUNVLCN_SUR_110181401_021	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	21.286.111.111.111.100	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
LINARES_SAN_MARCO_230017901_023	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	7.130.583.713.689.380	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
LINARES_SAN_MARCO_230017901_023	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	13.811.265.178.141.400	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
LINARES_SAN_MARCO_230017901_023	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
LINARES_SAN_MARCO_230017901_023	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	66	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
LINARES_SAN_MARCO_230017901_023	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	250	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
LINARES_SAN_MARCO_230017901_023	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	66	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
LINARES_SAN_MARCO_230017901_023	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	0.9008333333333334	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MC_MUELLE_2_290305501_022	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	1.664.316.299.688.170	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MC_MUELLE_2_290305501_022	avg_cell_ul_throughput	2,1407E+14	null	false	true	avg_cell_ul_throughput <= 1000	29.077.270.389.667.400	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MC_MUELLE_2_290305501_022	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MC_MUELLE_2_290305501_022	pct_bcr_volte	2,1407E+14	null	false	true	pct_bcr_volte > 1	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MC_MUELLE_2_290305501_022	pct_nsa_data_bcr	2,1407E+14	null	false	true	pct_nsa_data_bcr >= 5	0.05237658766531483	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MC_MUELLE_2_290305501_022	pct_volte_dcr	2,1407E+14	null	false	true	pct_bcr_volte > 1	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
MC_MUELLE_2_290305501_022	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	19.308.055.555.555.500	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
TOUS_460030401_013	avg_cell_dl_throughput	2,1407E+14	null	false	true	avg_cell_dl_throughput <= 3000	4.201.225.225.211.010	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
TOUS_460030401_013	pct_bcr	2,1407E+14	null	false	true	pct_bcr_volte >= 3	0	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
TOUS_460030401_013	pct_bcr_volte	2,1407E+14	null	false	true	lte_volte_calls >= 500	50	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
TOUS_460030401_013	pct_nsa_data_bcr	2,1407E+14	null	false	true	nr_add_attempts >= 4000	161	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
TOUS_460030401_013	pct_volte_dcr	2,1407E+14	null	false	true	lte_volte_calls >= 500	50	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
TOUS_460030401_013	volte_traffic_er	2,1407E+14	null	false	true	volte_traffic_er <= 0.5	0.8975	false	null	2026-03-02T00:00:00.000+00:00	1	2026	3	2
ALMASSORA_VELLA_1200147680102	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	avg_sa_traffic_dl	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 95	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	avg_sa_traffic_ul	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	false	true	nr_add_success >= 2000	1087	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	pct_sa_data_bcr	2,1407E+19	null	false	true	nr_rrc_attempts >= 4000	495	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	pct_sa_data_dcr	2,1407E+19	null	false	true	nr_add_success >= 3000	1087	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	pct_vonr_bcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	pct_vonr_dcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALMASSORA_VELLA_1200147680102	vonr_traffic_er	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.8	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	avg_sa_traffic_dl	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 95	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	avg_sa_traffic_ul	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	false	true	nr_add_success >= 2000	352	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	pct_sa_data_bcr	2,1407E+19	null	false	true	nr_rrc_attempts >= 4000	368	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	pct_sa_data_dcr	2,1407E+19	null	false	true	nr_add_success >= 3000	352	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	pct_vonr_bcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	pct_vonr_dcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ABOI_1500201640102	vonr_traffic_er	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.8	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	avg_sa_traffic_dl	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 95	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	avg_sa_traffic_ul	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	false	true	pct_en_dc_scg_active_radio_resource_retainability >= 15	0.8508224617129893	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	pct_sa_data_bcr	2,1407E+19	null	false	true	pct_sa_data_bcr >= 10	14.307.140.627.996.300	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	pct_sa_data_dcr	2,1407E+19	null	false	true	pct_sa_data_dcr >= 5	0.2098525785635591	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	pct_vonr_bcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	pct_vonr_dcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUA_CLARA_1100390600103	vonr_traffic_er	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.8	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	avg_sa_traffic_dl	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 95	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	avg_sa_traffic_ul	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	false	true	nr_add_success >= 2000	1115	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	pct_sa_data_bcr	2,1407E+19	null	false	true	nr_rrc_attempts >= 4000	790	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	pct_sa_data_dcr	2,1407E+19	null	false	true	nr_add_success >= 3000	1115	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	pct_vonr_bcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	pct_vonr_dcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AGUINO_CT_1500432680101	vonr_traffic_er	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.8	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	avg_sa_traffic_dl	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 95	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	avg_sa_traffic_ul	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	pct_en_dc_scg_active_radio_resource_retainability	2,1407E+19	null	false	true	nr_cell_availability_pct >= 99.5	7.488.310.185.185.180	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	pct_sa_data_bcr	2,1407E+19	null	false	true	nr_rrc_attempts >= 4000	454	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	pct_sa_data_dcr	2,1407E+19	null	false	true	nr_add_success >= 3000	2450	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	pct_vonr_bcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	pct_vonr_dcr	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
ALCORA_FOYES_FERR_1200150680101	vonr_traffic_er	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.8	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AYUELA_3400145600133	avg_nsa_sa_ue_dl_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AYUELA_3400145600133	avg_nsa_sa_ue_ul_throughput	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AYUELA_3400145600133	avg_sa_traffic_dl	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 95	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
AYUELA_3400145600133	avg_sa_traffic_ul	2,1407E+19	null	false	true	nr_cell_availability_pct_eri_nok >= 99.5	null	false	null	2026-02-27T00:00:00.000+00:00	1	2026	2	27
